Station Name,Country,County,Operator,Visited,Visit Date,Favorite,Latitude,Longitude,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,201,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998
Hilsea,England,Hampshire,South Western Railway,No,,,50.82827662,-1.05879744,,"298,074","276,738","133,086","339,318","338,306","313,256","305,126","324,842","325,254","309,556","287,638","283,710","284,488","264,924","280,332","236,440","227,958","241,185","222,760",n/a,"181,602","168,232","161,889","144,240","131,812","145,602"
Hinchley Wood ,England,Surrey,South Western Railway,No,,,51.37499712,-0.340524541,,"216,728","160,514","48,360","349,804","368,546","358,196","387,238","399,336","380,376","374,874","371,042","334,634","329,026","317,436","330,502","328,078","284,311","262,915","261,187",n/a,"251,570","235,501","231,902","228,738","233,581","205,799"
Hinckley,England,Leicestershire,East Midlands Railway,No,,,52.53499905,-1.371923359,,"235,416","197,584","54,204","349,874","349,176","337,358","328,838","312,084","301,086","286,652","281,188","280,208","274,234","273,510","286,728","233,379","230,967","224,225","227,474",n/a,"209,676","186,802","179,913","181,366","203,571","179,629"
Hindley,England,Greater Manchester,Northern,No,,,53.54223925,-2.575502023,,"202,750","206,002","71,492","340,104","294,844","310,344","346,424","333,462","331,128","340,780","365,912","324,918","276,182","233,576","209,976","153,403","135,350","126,188","113,575",n/a,"92,129","98,695","94,681","88,142","77,508","83,492"
Hinton Admiral ,England,Hampshire,South Western Railway,No,,,50.75264113,-1.714126714,,"115,438","91,230","31,448","147,120","164,258","167,178","170,862","167,106","175,632","173,484","158,770","159,224","165,900","157,754","167,576","169,748","145,839","136,989","112,241",n/a,"91,778","92,690","94,335","91,805","103,856","115,696"
Hitchin,England,Hertfordshire,GTR,No,,,51.95328128,-0.263480843,,"2,512,254","1,981,466","750,478","3,233,772","3,265,142","3,237,936","3,213,416","3,199,352","3,035,692","2,902,568","2,764,232","2,641,482","2,594,012","2,478,832","2,569,494","2,543,526","2,368,121","2,049,217","1,948,003",n/a,"1,806,889","1,715,171","1,649,842","1,692,875","1,607,408","1,472,824"
Hither Green,England,London (City Of),Southeastern,No,,,51.45202357,-0.000944253,,"2,439,860","1,959,378","833,228","3,332,392","3,529,314","3,381,708","3,371,600","3,321,150","3,580,122","3,245,130","3,004,984","2,807,478","2,718,198","2,579,286","2,730,874","2,945,151","2,752,872","2,029,848","1,990,687",n/a,"2,137,713","1,979,578","1,942,228","1,950,489","1,866,742","1,634,382"
Hockley (Essex),England,Essex,Greater Anglia,No,,,51.60355343,0.659001062,,"770,184","630,040","247,272","978,212","724,288","718,932","960,116","1,034,488","968,690","590,514","556,714","523,382","541,328","537,712","545,868","530,923","591,757","930,154","968,747",n/a,"1,011,943","972,393","969,571","952,142","875,420","844,713"
Hollingbourne,England,Kent,Southeastern,No,,,51.26517616,0.627848162,,"46,482","44,650","19,746","70,628","69,852","59,490","57,592","50,668","46,554","42,854","38,546","34,870","38,088","41,066","44,960","38,852","32,681","30,031","31,131",n/a,"30,472","27,653","33,397","36,223","36,759","31,028"
Holmes Chapel,England,Cheshire,Northern,No,,,53.19893321,-2.351140108,,"176,146","142,988","39,720","216,434","197,712","195,208","199,748","173,738","166,364","159,626","161,408","154,574","133,856","121,846","131,482","122,110","76,368","93,521","101,671",n/a,"103,234","104,413","109,400","108,638","110,040","110,016"
Holmwood ,England,Surrey,GTR,No,,,51.18119453,-0.320808989,,"52,122","42,672","15,440","69,652","66,400","57,206","54,596","60,970","60,864","56,530","53,082","53,800","52,898","49,158","43,442","41,663","35,312","32,845","31,529",n/a,"26,437","22,444","22,141","25,693","19,288","16,319"
Holton Heath,England,Dorset,South Western Railway,No,,,50.71141023,-2.077845039,,"27,498","23,432","11,164","30,270","28,368","30,186","26,960","30,760","37,616","42,580","44,676","42,354","31,490","28,776","30,538","27,597","23,475","17,145","16,493",n/a,"8,309","9,493","16,734","17,174","16,923","14,746"
Holyhead,Wales,Sir Ynys Mon - Isle of Anglesey,Transport for Wales,No,,,53.30768964,-4.631003588,,"202,112","138,730","44,462","206,734","216,782","219,748","211,248","219,268","235,060","232,520","237,772","242,770","241,210","185,506","184,628","209,053","212,266","202,033","215,184",n/a,"153,614","160,930","167,249","161,988","155,815","161,230"
Holytown,Scotland,North Lanarkshire,ScotRail,No,,,55.81290273,-3.97392977,,"121,604","85,942","23,934","133,150","126,998","129,128","137,334","141,586","140,756","140,516","128,160","112,686","107,848","103,246","101,312","79,865","73,149","69,749","72,031",n/a,"53,020","53,393","51,938","44,778","35,720","31,233"
Homerton,England,London (City Of),London Overground,No,,,51.54701043,-0.042359836,,"3,862,620","3,299,024","1,774,158","4,761,126","4,931,672","4,520,682","4,815,576","4,652,282","5,240,202","4,882,562","3,976,488","3,020,700","1,853,992","1,302,572","1,542,802","1,844,221","1,894,179","359,920","300,122",n/a,"276,860","314,257","312,878","251,832","255,091","137,414"
Honeybourne,England,Worcestershire,Great Western Railway,No,,,52.1016017,-1.833742916,,"85,768","64,078","16,280","71,830","66,612","61,858","59,496","57,978","56,178","51,400","47,788","41,834","41,446","35,052","37,350","33,127","34,281","27,752","22,077",n/a,"18,691","16,814","16,392","15,534","14,697","13,360"
Honiton,England,Devon,South Western Railway,No,,,50.79658465,-3.186718407,,"288,228","255,166","110,386","330,582","359,130","376,750","390,050","389,784","391,860","395,240","379,232","353,204","326,892","292,900","293,298","284,482","263,627","252,128","256,356",n/a,"233,754","223,041","241,650","243,191","217,228","209,451"
Honley,England,West Yorkshire,Northern,No,,,53.60822953,-1.780965503,,"40,884","34,516","12,442","52,192","53,902","52,050","57,838","58,684","64,374","55,852","50,506","57,628","61,008","56,646","52,344","37,739","34,698","33,995","26,959",n/a,"26,711","28,531","35,078","40,664","32,985","32,097"
Honor Oak Park,England,London (City Of),London Overground,No,,,51.44998735,-0.045505455,,"2,309,096","1,821,262","751,612","3,040,888","3,155,790","3,048,414","3,071,278","2,969,040","2,541,744","2,492,664","2,412,358","2,217,324","1,898,188","1,525,708","1,461,168","1,614,988","1,582,305","1,023,807","981,820",n/a,"1,034,358","902,373","789,933","779,102","706,969","601,020"
Hook ,England,Hampshire,South Western Railway,No,,,51.2799981,-0.961635809,,"396,226","317,790","149,570","634,164","727,634","738,566","765,438","823,478","809,570","755,354","707,890","721,010","679,330","645,810","650,240","616,947","592,594","516,885","510,242",n/a,"439,128","444,770","477,602","442,296","392,809","376,861"
Hooton,England,Cheshire,Merseyrail,No,,,53.29720199,-2.977009778,,"629,702","472,468","147,672","860,318","813,186","719,752","779,410","832,210","759,520","692,286","524,136","534,626","520,656","527,666","540,926","359,837","342,245","357,690","348,913",n/a,"346,458","311,382","325,467","365,461","374,279","317,651"
Hope,Wales,Sir y Fflint - Flintshire,Transport for Wales,No,,,53.11736072,-3.036876302,,"76,240","68,514","21,814","75,922","68,820","67,122","62,874","62,282","58,744","54,052","51,306","52,440","45,990","48,210","44,416","39,692","38,814","37,861","33,823",n/a,"26,549","25,934","30,737","34,374","30,987","29,718"
Hope (Derbyshire),England,Derbyshire,Northern,No,,,53.34611132,-1.729886912,,"17,604","12,026","3,580","20,366","21,424","24,630","24,396","28,904","27,470","29,682","27,652","25,522","24,186","22,648","23,800","22,525","20,148","21,633","26,070",n/a,"21,501","24,689","28,595","29,651","26,302","24,807"
Hopton Heath,England,Shropshire,Transport for Wales,No,,,52.39141891,-2.912060083,,724,346,28,924,"1,510","1,006","1,332","1,754","3,966","2,990","2,244","1,554","1,074",680,"1,268","1,470",726,745,904,n/a,"1,167",694,"1,219",791,"1,533",991
Horden,England,Durham (County Durham),Northern,No,,,54.76384,-1.30735,,"99,564","96,858","33,038",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Horley ,England,Surrey,GTR,No,,,51.16877387,-0.161053584,,"1,033,666","799,638","277,546","1,009,654","969,592","971,834","923,774","1,076,010","984,932","955,388","952,022","934,746","883,908","900,184","1,096,774","1,021,682","838,545","833,201","844,231",n/a,"773,900","753,676","753,025","828,570","766,687","723,057"
Hornbeam Park,England,North Yorkshire,Northern,No,,,53.97986979,-1.526822414,,"325,726","264,288","86,936","399,756","397,636","388,238","373,670","352,614","346,270","308,478","279,934","269,622","255,484","245,626","248,600","226,409","217,508","213,823","208,661",n/a,"165,610","167,555","207,130","229,715","223,531","220,675"
Hornsey,England,London (City Of),GTR,No,,,51.58645943,-0.111975065,,"1,314,890","990,800","429,820","1,560,020","1,654,042","1,743,066","1,675,092","1,534,960","1,351,502","1,237,698","1,179,174","1,129,646","1,068,740","942,828","896,096","1,031,000","737,369","381,659","362,488",n/a,"391,655","383,016","404,752","413,356","385,219","302,110"
Horsforth,England,West Yorkshire,Northern,No,,,53.84770672,-1.630228545,,"667,932","560,662","159,406","1,095,902","1,096,574","1,102,604","1,144,256","1,091,042","1,052,752","1,006,822","960,234","961,434","950,608","849,286","856,040","726,047","729,780","687,538","614,971",n/a,"399,370","366,037","425,369","508,281","482,257","428,853"
Horsham,England,West Sussex,GTR,No,,,51.06606378,-0.319269498,,"2,093,682","1,663,016","608,364","2,855,118","2,872,046","2,689,768","2,530,434","2,841,200","2,837,986","2,746,562","2,628,430","2,578,916","2,515,300","2,361,052","2,434,852","2,381,760","2,203,099","2,066,588","2,032,556",n/a,"1,834,580","1,870,555","1,771,368","1,705,796","1,578,955","1,454,164"
Horsley ,England,Surrey,South Western Railway,No,,,51.27934598,-0.435408675,,"279,040","198,608","54,926","382,510","421,010","434,838","448,708","446,022","435,880","432,660","429,002","405,656","394,960","379,674","379,728","365,342","300,172","288,726","297,462",n/a,"278,122","281,633","317,727","318,018","305,930","300,900"
Horton-in-Ribblesdale,England,North Yorkshire,Northern,No,,,54.14938803,-2.302032979,,"19,912","18,418","5,068","19,648","18,968","16,720","16,112","16,096","15,656","15,912","16,176","19,010","17,968","17,114","16,870","15,474","13,682","14,049","14,604",n/a,"10,865","7,871","12,265","14,300","14,618","14,910"
Horwich Parkway,England,Greater Manchester,Northern,No,,,53.5781084,-2.539666312,,"447,328","390,384","103,876","673,470","579,980","580,262","639,192","599,916","615,892","654,266","629,416","587,154","513,590","462,000","408,044","303,858","262,974","238,184","217,310",n/a,"165,050","178,382","151,588",:,:,:
Hoscar,England,Lancashire,Northern,No,,,53.59777105,-2.804421314,,914,"1,024",194,956,"1,242","1,432","1,024",900,"1,060","1,436","1,600","1,252","1,552","1,268","1,530","1,496","1,788","1,512","2,070",n/a,"2,042","1,860","2,459","2,468","2,788","2,644"
Hough Green,England,Cheshire,Northern,No,,,53.3723942,-2.775066368,,"172,946","165,956","54,678","190,430","161,576","297,406","286,396","279,486","282,142","276,170","177,876","186,818","165,568","146,728","159,906","152,270","143,556","145,227","139,810",n/a,"124,176","139,120","147,728","154,678","151,301","151,723"
Hounslow,England,London (City Of),South Western Railway,No,,,51.46194502,-0.362276956,,"761,872","692,128","371,612","1,203,034","1,249,956","1,158,816","1,177,896","1,183,382","1,285,016","1,226,935","1,214,906","1,218,554","1,120,824","998,704","1,021,236","1,143,353","951,567","516,873","501,654",n/a,"405,772","375,073","402,832","361,055","312,002","242,248"
Hove,England,East Sussex,GTR,No,,,50.83521491,-0.170687399,,"1,766,748","1,456,638","630,814","2,329,380","2,332,418","2,232,662","2,043,206","2,451,660","2,453,194","2,421,536","2,400,344","2,392,094","2,321,434","2,259,680","2,302,638","2,184,921","2,096,836","1,917,565","1,764,870",n/a,"1,651,407","1,577,510","1,487,402","1,537,060","1,385,151","1,236,165"
Hoveton & Wroxham,England,Norfolk,Greater Anglia,No,,,52.71556726,1.407996985,,"124,804","112,218","38,880","125,260","136,414","129,546","125,282","133,314","131,024","122,653","119,696","113,896","109,022","100,254","104,096","101,084","81,905","77,707","76,754",n/a,"71,314","85,551","73,665","67,474","57,190","49,187"
How Wood,England,Hertfordshire,West Midlands Railway,No,,,51.717741,-0.344670453,,"20,046","10,246","4,360","30,478","34,690","33,592","28,994","27,804","23,888","32,574","38,078","37,850","34,202","32,026","36,262","38,723","38,532","32,657","29,392",n/a,"32,290","34,984","34,541","39,816","38,685","42,108"
Howden,England,East Riding of Yorkshire,Northern,No,,,53.76471101,-0.860463099,,"93,820","75,912","15,070","114,616","110,764","125,766","122,586","111,838","99,484","102,857","96,380","94,640","85,712","76,712","83,992","74,187","69,474","56,959","49,564",n/a,"27,856","23,099","23,672","25,576","25,811","23,503"
Howwood,Scotland,Renfrewshire,ScotRail,No,,,55.8105699,-4.563059126,,"55,720","40,402","9,584","98,920","94,888","101,268","111,562","124,886","119,876","112,720","51,326","47,928","41,442","41,452","42,866","48,277","50,253","42,669","35,711",n/a,"23,859","21,315","1,539",:,:,:
Hoxton,England,London (City Of),London Underground,No,,,51.53151009,-0.075681576,,"3,253,762","2,191,650","877,312","3,296,294","3,303,932","3,196,804","2,996,342","2,931,902","2,043,862","1,740,796","1,386,818","1,042,858","464,292",N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Hoylake,England,Merseyside,Merseyrail,No,,,53.39021381,-3.178831344,,"418,194","369,018","160,230","645,686","573,766","469,360","479,560","504,528","630,432","481,594","573,250","592,564","589,458","566,462","602,660","202,609","291,873","174,817","164,848",n/a,"124,335","123,789","133,526","144,523","134,773","121,299"
Hubberts Bridge,England,Lincolnshire,East Midlands Railway,No,,,52.97535145,-0.110528766,,896,470,180,"1,252","1,262","1,412","1,182",520,324,334,590,692,342,296,558,305,411,187,241,n/a,605,542,291,419,295,283
Hucknall,England,Nottinghamshire,East Midlands Railway,No,,,53.03828435,-1.19581159,,"120,616","83,164","34,688","198,694","198,968","178,690","153,242","150,620","149,434","132,520","145,636","165,356","165,030","167,182","156,470","154,593","155,555","149,153","152,035",n/a,"217,782","188,858","201,313","173,957","174,597","168,210"
Huddersfield,England,West Yorkshire,Transpennine Express,No,,,53.64850356,-1.784690399,,"3,020,630","3,041,816","1,025,712","4,769,384","4,897,612","5,100,830","5,092,542","5,041,600","4,994,344","4,816,107","4,656,700","4,200,884","4,095,240","3,578,080","3,565,582","2,672,469","2,511,072","2,386,280","2,214,165",n/a,"1,826,013","1,831,756","1,938,532","1,947,065","1,769,399","1,681,763"
Hull,England,East Riding of Yorkshire,Transpennine Express,No,,,53.74414935,-0.345680032,,"2,383,442","1,993,364","538,196","2,382,772","2,356,812","2,513,758","2,383,244","2,251,834","2,199,092","2,204,585","2,158,868","2,217,992","2,183,246","2,146,024","2,162,500","2,112,980","2,050,545","1,969,919","1,961,298",n/a,"1,789,978","1,736,498","1,697,420","1,700,250","1,652,460","1,691,665"
Humphrey Park,England,Greater Manchester,Northern,No,,,53.45223041,-2.32753802,,"19,214","15,544","4,422","29,778","30,960","34,866","35,614","35,070","32,756","30,782","24,540","30,640","25,524","23,820","22,178","19,228","17,832","18,400","17,869",n/a,"14,247","14,393","12,084","11,016","8,346","9,090"
Huncoat,England,Lancashire,Northern,No,,,53.77177925,-2.34756165,,"24,244","23,036","7,986","24,918","18,878","22,380","25,008","22,870","23,058","20,838","17,886","18,974","16,006","13,274","11,300","10,617","10,889","11,071","10,914",n/a,"10,214","12,863","13,847","13,276","9,793","10,328"
Hungerford,England,Berkshire,Great Western Railway,No,,,51.41491103,-1.512287133,,"229,822","185,880","71,826","359,776","321,464","364,170","384,298","371,804","344,156","332,140","317,256","292,516","277,782","270,156","274,808","246,223","215,501","227,274","206,563",n/a,"196,961","196,450","198,280","181,586","150,850","155,950"
Hunmanby,England,North Yorkshire,Northern,No,,,54.1739247,-0.314556822,,"40,614","36,834","13,832","32,458","22,704","24,742","23,792","25,116","23,304","21,796","22,690","22,198","21,468","20,540","20,736","21,760","18,976","13,399","13,977",n/a,"13,226","15,810","19,945","22,620","21,641","19,637"
Huntingdon,England,Cambridgeshire,GTR,No,,,52.3286476,-0.192068059,,"1,302,160","949,924","337,704","1,723,088","1,786,548","1,845,120","1,840,936","1,805,532","1,769,702","1,692,134","1,685,132","1,673,200","1,629,780","1,542,100","1,592,696","1,564,270","1,448,338","1,373,378","1,360,288",n/a,"1,277,164","1,219,245","1,204,076","1,187,934","1,096,115","1,021,828"
Huntly,Scotland,Aberdeenshire,ScotRail,No,,,57.44449115,-2.775740438,,"49,568","44,894","12,612","72,090","77,782","92,956","94,904","105,846","104,534","98,276","94,026","93,796","90,010","84,300","87,894","84,223","75,708","70,430","69,533",n/a,"62,001","59,148","53,678","50,438","48,296","51,325"
Hunts Cross,England,Merseyside,Merseyrail,No,,,53.36071396,-2.855861411,,"1,307,550","1,155,580","530,966","1,827,454","1,452,752","1,446,138","1,450,268","1,410,366","1,364,502","1,289,590","1,062,798","1,160,738","1,172,150","1,190,934","1,269,710","503,426","464,367","443,837","326,258",n/a,"277,961","285,162","325,204","363,376","317,996","297,841"
Hurst Green ,England,Surrey,GTR,No,,,51.24442896,0.003939324,,"445,624","374,058","143,558","682,128","693,908","662,178","634,756","668,210","656,344","641,060","630,134","621,828","598,536","570,108","563,094","566,705","522,178","482,971","446,767",n/a,"409,967","383,198","359,672","368,139","357,633","337,320"
Hutton Cranswick,England,East Riding of Yorkshire,Northern,No,,,53.95585412,-0.433861592,,"36,368","31,934","7,920","42,394","42,724","42,068","39,972","38,662","37,468","41,108","39,410","38,164","36,696","33,466","34,036","33,324","33,288","37,672","36,379",n/a,"35,018","36,914","36,530","36,204","34,238","35,524"
Huyton,England,Merseyside,Northern,No,,,53.40968699,-2.842989278,,"535,258","483,116","178,920","640,666","595,444","1,150,124","1,008,362","1,002,732","952,688","990,284","1,150,454","1,234,138","1,235,358","1,150,702","1,189,112","427,088","425,557","429,640","393,447",n/a,"305,335","322,203","332,756","382,598","359,072","338,244"
Hyde Central,England,Greater Manchester,Northern,No,,,53.45188507,-2.08525039,,"60,534","51,082","12,552","116,178","108,708","101,982","97,422","81,512","86,054","87,128","69,502","65,150","59,970","53,458","49,846","41,599","42,391","37,600","36,111",n/a,"24,752","22,971","23,040","27,004","24,343","23,005"
Hyde north,England,Greater Manchester,Northern,No,,,53.46480135,-2.085457096,,"27,944","20,220","7,608","53,358","48,836","48,680","48,644","43,992","42,148","44,346","43,938","43,332","41,062","34,614","30,722","27,279","23,654","24,138","20,506",n/a,"14,869","13,716","16,937","17,517","17,080","14,803"
Hykeham,England,Lincolnshire,East Midlands Railway,No,,,53.19500438,-0.600196479,,"113,218","102,206","31,522","183,026","176,244","143,478","107,614","71,056","49,972","40,064","34,244","34,568","25,508","23,262","21,162","21,745","17,564","14,314","13,732",n/a,"13,320","13,905","13,135","11,221","11,310","10,758"
Hyndland,Scotland,Glasgow City,ScotRail,No,,,55.87975927,-4.314669434,,"1,023,142","829,640","295,110","1,631,376","1,692,282","1,742,452","1,767,112","1,743,602","1,714,466","1,650,192","1,532,260","1,475,078","1,378,094","1,325,456","1,316,022","1,183,081","1,077,469","1,046,165","919,897",n/a,"714,611","777,216","835,898","813,157","762,201","731,441"
Hythe (Essex),England,Essex,Greater Anglia,No,,,51.88563629,0.927527517,,"265,670","178,362","59,242","279,464","265,716","234,520","204,786","158,564","137,440","124,000","112,316","100,428","90,822","69,124","60,188","51,836","52,729","52,716","45,214",n/a,"32,145","25,087","22,821","23,158","19,615","21,942"
Ifield,England,West Sussex,GTR,No,,,51.11562153,-0.214772156,,"232,160","184,666","87,232","331,758","329,840","309,870","288,404","349,356","353,502","355,742","346,814","337,080","307,274","277,898","298,886","290,042","267,249","239,607","236,627",n/a,"207,892","203,539","206,966","230,415","210,838","198,242"
Ilford,England,London (City Of),Elizabeth Line,No,,,51.55911571,0.069679447,,"8,750,562","4,754,530","2,536,166","7,793,746","7,942,174","7,679,264","8,121,754","8,199,216","8,022,488","7,632,352","6,854,314","6,721,496","6,286,174","5,363,400","5,559,414","6,119,745","5,075,338","2,623,618","2,931,960",n/a,"3,679,035","3,421,756","3,370,567","3,431,330","3,340,706","2,571,035"
Ilkeston,England,Derbyshire,East Midlands Railway,No,,,52.97959244,-1.294931917,,"127,512","101,026","25,492","123,610","130,398","126,226",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Ilkley,England,West Yorkshire,Northern,No,,,53.92476563,-1.8220277,,"1,118,700","936,760","401,276","1,328,924","1,341,652","1,336,520","1,357,702","1,303,810","1,299,496","1,253,476","1,211,992","1,374,276","1,342,018","1,220,634","1,211,726","937,940","918,214","847,387","810,464",n/a,"629,166","596,103","640,653","662,990","620,854","610,485"
Imperial Wharf,England,London (City Of),London Overground,No,,,51.47494769,-0.182822757,,"2,706,930","2,324,442","1,010,064","2,863,374","3,123,322","3,193,608","3,133,002","3,290,200","1,982,780","1,818,380","1,579,564","1,231,644","737,388","119,250",N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Ince,England,Greater Manchester,Northern,No,,,53.53891451,-2.611520048,,"23,720","19,712","9,618","27,928","20,856","23,132","24,536","21,150","19,684","22,300","22,200","21,606","19,176","14,872","14,910","12,493","10,743","9,978","9,320",n/a,"6,696","7,592","6,928","7,742","7,162","8,572"
Ince and Elton,England,Cheshire,Northern,No,,,53.2766104,-2.816522749,,130,202,18,740,552,656,"1,088","1,468","1,554",944,460,386,532,296,544,867,845,"1,055",731,n/a,"1,101","1,727","1,647","1,584","2,661","2,191"
Ingatestone,England,Essex,Greater Anglia,No,,,51.66704075,0.384246718,,"682,790","623,658","241,694","875,070","923,050","875,874","836,418","781,838","759,626","750,746","715,974","694,754","636,170","596,310","637,918","649,324","630,362","628,220","606,007",n/a,"554,235","542,813","529,714","512,512","484,531","473,359"
Insch,Scotland,Aberdeenshire,ScotRail,No,,,57.33750113,-2.617112583,,"52,348","42,090","11,038","57,690","69,952","88,362","98,140","118,378","122,404","113,922","107,122","93,712","86,854","82,706","79,466","72,644","65,823","66,432","62,261",n/a,"53,325","57,590","53,024","49,607","51,769","50,485"
Invergordon,Scotland,Highland,ScotRail,No,,,57.68902346,-4.174841319,,"18,758","13,308","3,134","27,826","28,806","28,958","27,886","29,054","31,962","36,355","34,974","34,564","23,444","20,648","19,974","15,853","12,949","9,195","8,109",n/a,"7,069","4,639","3,687","4,126","4,575","4,188"
Invergowrie,Scotland,Perth and Kinross,ScotRail,No,,,56.45647658,-3.057398231,,"10,336","5,166","1,942","5,166","5,722","6,096","4,308","4,292","4,404","4,674","2,980","2,338","2,078","1,758","1,144","1,664","1,644","1,740","1,365",n/a,"1,345","1,371","2,758","3,471","2,558","2,553"
Inverkeithing,Scotland,Fife,ScotRail,No,,,56.03468085,-3.396187511,,"746,238","645,026","155,816","1,137,604","1,235,204","1,262,804","1,272,228","1,380,844","1,274,988","1,202,228","1,157,942","1,124,252","1,086,412","943,400","993,138","1,031,778","985,992","971,713","988,081",n/a,"788,454","763,286","751,623","735,595","699,471","709,393"
Inverkip,Scotland,Inverclyde,ScotRail,No,,,55.9061105,-4.872587427,,"57,690","39,516","6,114","104,494","106,628","99,338","97,012","93,352","84,242","74,688","67,830","59,260","55,702","50,792","54,166","47,192","44,311","41,279","35,943",n/a,"29,200","25,769","21,916","21,218","17,253","20,350"
Inverness,Scotland,Highland,ScotRail,No,,,57.47987489,-4.223361989,,"974,808","753,228","231,894","1,214,648","1,243,338","1,238,770","1,259,496","1,306,556","1,303,662","1,282,445","1,213,382","1,180,160","1,127,718","1,070,924","1,043,712","975,570","915,840","873,011","822,928",n/a,"721,358","681,131","642,878","649,264","618,636","565,959"
Inverness Airport,Scotland,Highland,ScotRail,No,,,57.53365,-4.05491,,"6,096",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Invershin,Scotland,Highland,ScotRail,No,,,57.92487436,-4.399478885,,232,210,50,216,284,438,826,706,486,790,690,386,512,282,220,310,199,408,229,n/a,287,273,339,290,324,389
Inverurie,Scotland,Aberdeenshire,ScotRail,No,,,57.28626945,-2.373559857,,"288,356","242,450","78,358","339,064","355,824","488,950","511,708","533,972","534,462","501,646","451,854","403,950","345,790","292,408","223,566","195,139","175,934","154,103","127,779",n/a,"109,824","118,828","109,690","105,039","105,356","101,802"
Ipswich,England,Suffolk,Greater Anglia,No,,,52.05058875,1.144425499,,"2,682,574","2,125,686","726,756","3,292,182","3,416,026","3,351,870","3,342,366","3,284,934","3,295,398","3,312,522","3,348,394","3,159,348","3,004,678","2,774,536","2,825,352","2,807,395","2,402,052","2,144,935","2,017,300",n/a,"2,022,546","2,023,744","1,991,704","1,981,642","1,828,818","1,661,995"
Irlam,England,Greater Manchester,Northern,No,,,53.43431222,-2.433230467,,"230,040","215,386","81,978","359,522","358,312","343,884","362,358","305,590","260,442","269,294","240,440","225,232","203,994","177,304","181,272","135,105","123,494","120,164","103,198",n/a,"90,587","101,046","100,885","98,244","96,519","94,913"
Irvine,Scotland,North Ayrshire,ScotRail,No,,,55.61087991,-4.675146616,,"550,530","442,436","114,254","889,394","912,174","996,326","997,912","974,826","955,130","910,890","944,328","913,846","894,018","853,638","873,972","779,454","809,959","761,896","700,774",n/a,"643,267","636,262","665,399","684,355","689,421","605,462"
Isleworth,England,London (City Of),South Western Railway,No,,,51.47476167,-0.336906804,,"780,304","697,004","367,820","1,303,428","1,398,884","1,375,112","1,446,230","1,441,654","1,229,968","1,152,028","1,126,534","1,065,060","979,396","848,790","812,626","849,918","677,139","302,887","264,437",n/a,"155,834","156,427","172,155","165,467","160,203","143,590"
Islip,England,Oxfordshire,Chiltern Railways,No,,,51.82575359,-1.238181764,,"26,038","20,454","5,992","34,168","35,584","34,100","19,600","10,482","6,858","27,018","26,530","29,130","27,836","23,722","16,998","14,240","17,939","16,167","18,988",n/a,"18,624","18,598","21,964","24,848","25,221","24,648"
Iver,England,Buckinghamshire,Elizabeth Line,No,,,51.50850195,-0.50672603,,"264,940","218,952","90,928","231,544","258,664","227,286","229,982","225,704","224,740","193,540","186,132","156,426","152,302","131,016","156,658","147,921","143,027","136,161","111,436",n/a,"91,869","97,724","108,984","104,421","91,329","77,505"
Ivybridge,England,Devon,Great Western Railway,No,,,50.39341686,-3.904204959,,"100,900","66,764","20,220","55,204","54,482","56,888","55,518","53,020","59,374","66,516","79,442","86,270","67,104","56,494","64,154","59,920","59,108","48,440","40,613",n/a,"30,786","23,825","19,858","22,572","20,906","19,683"
James Cook,England,North Yorkshire,Northern,No,,,54.5520309,-1.208569475,,"37,120","26,744","9,280","40,226","37,080","33,774","31,402","31,578","23,176",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Jewellery Quarter,England,West Midlands,West Midlands Railway,No,,,52.48943609,-1.913212973,,"320,584","284,488","119,638","539,132","513,712","444,086","421,106","427,182","392,502","386,252","359,924","342,602","310,182","293,888","294,018","116,840","108,665","97,457","86,529",n/a,"69,398","74,442","73,521","75,242","86,439","75,700"
Johnston,Wales,Sir Benfro - Pembrokeshire,Transport for Wales,No,,,51.7567531,-4.996329626,,"6,208","5,498","1,246","7,916","8,270","9,008","8,364","8,704","8,960","8,326","7,216","6,476","6,762","6,446","5,822","4,980","4,658","5,197","6,974",n/a,"8,334","7,373","2,300","1,984","1,945","2,039"
